student_id,school_type,grade,student_sex,지역
1,고등,3,미정,성남동
15,고등,3,미정,야탑2동
20,고등,3,미정,경기도
22,고등,1,미정,경기도
26,고등,2,미정,단대동
27,고등,2,미정,복정동
29,고등,2,미정,복정동
31,고등,2,미정,단대동
35,고등,2,미정,분당동
415,고등,2,남,경기도
416,고등,2,남,성남동
417,고등,2,남,성남동
418,고등,2,남,성남동
419,고등,2,남,성남동
420,고등,2,남,성남동
421,고등,2,남,성남동
422,고등,3,미정,야탑3동
425,고등,3,미정,야탑3동
427,고등,3,미정,야탑3동
434,고등,3,미정,야탑3동
438,고등,3,미정,야탑3동
485,고등,2,여,성남동
1289,고등,1,미정,분당동
1290,고등,2,미정,성남동
1292,고등,1,미정,금곡동
1595,고등,2,미정,복정동
1596,고등,2,미정,경기도
1597,고등,2,미정,경기도
1598,고등,2,미정,서울특별시
1599,고등,2,미정,성남동
1600,고등,2,미정,성남동
1601,고등,2,미정,신촌동
1615,고등,2,미정,금광2동
1616,고등,2,미정,성남동
1617,고등,2,미정,성남동
1618,고등,2,미정,위례동
1620,고등,3,미정,성남동
1621,고등,3,미정,성남동
1623,고등,3,미정,성남동
1626,고등,3,미정,성남동
1627,고등,3,미정,성남동
1628,고등,2,미정,성남동
1711,고등,2,미정,야탑3동
1713,고등,2,미정,야탑3동
1789,고등,2,미정,성남동
1790,고등,1,미정,금곡동
1795,고등,1,미정,성남동
1800,고등,1,미정,수내1동
1804,고등,2,미정,금곡동
1815,고등,2,미정,판교동
1816,고등,2,미정,성남동
3245,고등,1,미정,야탑1동
3246,고등,1,미정,야탑1동
3247,고등,1,미정,야탑1동
3248,고등,1,미정,야탑1동
3250,고등,1,미정,야탑1동
3275,고등,3,미정,성남동
3278,고등,2,미정,성남동
3281,고등,1,미정,금광2동
3284,고등,2,미정,야탑1동
3288,고등,1,미정,단대동
3300,고등,1,미정,신촌동
3303,고등,1,미정,신촌동
3304,고등,1,미정,신촌동
3305,고등,1,미정,신촌동
3306,고등,1,미정,신촌동
3307,고등,1,미정,신촌동
3308,고등,1,미정,신촌동
3310,고등,1,미정,신촌동
3311,고등,1,미정,신촌동
3312,고등,1,미정,신촌동
3313,고등,1,미정,신촌동
3314,고등,1,미정,신촌동
3340,고등,1,미정,신촌동
3341,고등,1,미정,신촌동
3342,고등,1,미정,신촌동
3343,고등,1,미정,신촌동
3344,고등,1,미정,신촌동
3345,고등,1,미정,신촌동
3346,고등,1,미정,신촌동
3347,고등,1,미정,신촌동
3348,고등,1,미정,신촌동
3349,고등,1,미정,신촌동
3350,고등,1,미정,신촌동
3351,고등,1,미정,신촌동
3352,고등,1,미정,신촌동
3353,고등,1,미정,신촌동
3354,고등,1,미정,신촌동
3355,고등,1,미정,신촌동
3356,고등,1,미정,신촌동
3357,고등,1,미정,신촌동
3358,고등,1,미정,신촌동
3359,고등,1,미정,신촌동
3361,고등,1,미정,신촌동
3362,고등,1,미정,신촌동
3363,고등,1,미정,신촌동
3364,고등,1,미정,신촌동
3365,고등,1,미정,신촌동
3366,고등,1,미정,신촌동
3367,고등,1,미정,신촌동
3368,고등,1,미정,신촌동
3369,고등,1,미정,신촌동
3370,고등,1,미정,신촌동
3371,고등,1,미정,신촌동
3372,고등,1,미정,신촌동
3373,고등,1,미정,신촌동
3374,고등,1,미정,신촌동
3375,고등,1,미정,신촌동
3376,고등,1,미정,신촌동
3377,고등,1,미정,신촌동
3378,고등,1,미정,신촌동
3382,고등,1,미정,신촌동
3383,고등,1,미정,신촌동
3384,고등,1,미정,신촌동
3385,고등,1,미정,신촌동
3386,고등,1,미정,신촌동
3387,고등,1,미정,신촌동
3388,고등,1,미정,신촌동
3389,고등,1,미정,신촌동
3390,고등,1,미정,신촌동
3391,고등,1,미정,신촌동
3392,고등,1,미정,신촌동
3393,고등,1,미정,신촌동
3394,고등,1,미정,신촌동
3395,고등,1,미정,신촌동
3396,고등,1,미정,신촌동
3397,고등,1,미정,신촌동
3408,고등,1,미정,신촌동
3409,고등,1,미정,신촌동
3410,고등,1,미정,신촌동
3411,고등,1,미정,신촌동
3412,고등,1,미정,신촌동
3413,고등,1,미정,신촌동
3414,고등,1,미정,신촌동
3415,고등,1,미정,신촌동
3416,고등,1,미정,신촌동
3417,고등,1,미정,신촌동
3418,고등,1,미정,신촌동
3419,고등,1,미정,신촌동
3420,고등,1,미정,신촌동
3421,고등,1,미정,신촌동
3424,고등,1,미정,신촌동
3425,고등,1,미정,신촌동
3426,고등,1,미정,신촌동
3427,고등,1,미정,신촌동
3428,고등,1,미정,신촌동
3429,고등,1,미정,신촌동
3430,고등,1,미정,신촌동
3431,고등,1,미정,신촌동
3444,고등,1,미정,신촌동
3445,고등,1,미정,신촌동
3446,고등,1,미정,신촌동
3447,고등,1,미정,신촌동
3448,고등,1,미정,신촌동
3449,고등,1,미정,신촌동
3450,고등,1,미정,신촌동
3451,고등,1,미정,신촌동
3452,고등,1,미정,신촌동
3453,고등,1,미정,신촌동
3454,고등,1,미정,신촌동
3455,고등,1,미정,신촌동
3456,고등,1,미정,신촌동
3457,고등,1,미정,신촌동
3458,고등,1,미정,신촌동
3459,고등,1,미정,신촌동
3460,고등,1,미정,신촌동
3464,고등,1,미정,신촌동
3466,고등,1,미정,신촌동
3467,고등,1,미정,신촌동
3468,고등,1,미정,신촌동
3469,고등,1,미정,신촌동
3470,고등,1,미정,신촌동
3471,고등,1,미정,신촌동
3472,고등,1,미정,신촌동
3473,고등,1,미정,신촌동
3474,고등,1,미정,신촌동
3475,고등,1,미정,신촌동
3476,고등,1,미정,신촌동
3477,고등,1,미정,신촌동
3478,고등,1,미정,신촌동
3479,고등,1,미정,신촌동
3480,고등,1,미정,신촌동
3481,고등,1,미정,신촌동
3482,고등,1,미정,신촌동
3483,고등,1,미정,신촌동
3484,고등,1,미정,신촌동
3485,고등,1,미정,신촌동
3486,고등,1,미정,신촌동
3487,고등,1,미정,신촌동
3488,고등,1,미정,신촌동
3489,고등,1,미정,신촌동
3490,고등,1,미정,신촌동
3491,고등,1,미정,신촌동
3492,고등,1,미정,신촌동
3493,고등,1,미정,신촌동
3494,고등,1,미정,신촌동
3495,고등,1,미정,신촌동
3496,고등,1,미정,신촌동
3497,고등,1,미정,신촌동
3498,고등,1,미정,신촌동
3499,고등,1,미정,신촌동
3500,고등,1,미정,신촌동
3501,고등,1,미정,신촌동
3502,고등,1,미정,신촌동
3503,고등,1,미정,신촌동
3911,고등,3,미정,금곡동
3913,고등,3,미정,이매1동
3914,고등,3,미정,이매1동
3918,고등,3,미정,분당동
3919,고등,3,미정,세종특별자치시
3921,고등,3,미정,경기도
3923,고등,3,미정,판교동
3924,고등,3,미정,백현동
3925,고등,3,미정,야탑2동
3926,고등,3,미정,야탑3동
4982,고등,3,미정,금곡동
4983,고등,3,미정,금곡동
4984,고등,3,미정,야탑3동
4985,고등,3,미정,야탑3동
4986,고등,3,미정,하대원동
4987,고등,3,미정,하대원동
4988,고등,3,미정,성남동
4989,고등,3,미정,성남동
4990,고등,3,미정,단대동
4991,고등,3,미정,단대동
4992,고등,3,미정,서현2동
4993,고등,3,미정,서현2동
5261,고등,3,미정,야탑3동
5262,고등,3,미정,서현1동
5263,고등,3,미정,야탑3동
5264,고등,3,미정,구미1동
5265,고등,3,미정,금곡동
5266,고등,3,미정,수내1동
5331,고등,1,미정,경기도
6156,고등,1,미정,금곡동
6157,고등,1,미정,금곡동
6158,고등,1,미정,금곡동
6159,고등,1,미정,금곡동
6160,고등,1,미정,금곡동
6186,고등,1,미정,금곡동
6187,고등,1,미정,금곡동
6188,고등,1,미정,금곡동
6189,고등,1,미정,금곡동
6190,고등,1,미정,금곡동
6216,고등,1,미정,금곡동
6217,고등,1,미정,금곡동
6218,고등,1,미정,금곡동
6219,고등,1,미정,금곡동
6220,고등,1,미정,금곡동
6246,고등,1,미정,금곡동
6247,고등,1,미정,금곡동
6248,고등,1,미정,금곡동
6249,고등,1,미정,금곡동
6250,고등,1,미정,금곡동
6276,고등,1,미정,금곡동
6277,고등,1,미정,금곡동
6278,고등,1,미정,금곡동
6279,고등,1,미정,금곡동
6280,고등,1,미정,금곡동
6306,고등,1,미정,금곡동
6307,고등,1,미정,금곡동
6308,고등,1,미정,금곡동
6309,고등,1,미정,금곡동
6310,고등,1,미정,금곡동
6336,고등,1,미정,금곡동
6337,고등,1,미정,금곡동
6338,고등,1,미정,금곡동
6339,고등,1,미정,금곡동
6340,고등,1,미정,금곡동
6366,고등,1,미정,금곡동
6367,고등,1,미정,금곡동
6368,고등,1,미정,금곡동
6369,고등,1,미정,금곡동
6396,고등,1,미정,금곡동
6397,고등,1,미정,금곡동
6398,고등,1,미정,금곡동
6399,고등,1,미정,금곡동
6400,고등,1,미정,금곡동
6401,고등,1,미정,금곡동
6426,고등,1,미정,금곡동
6427,고등,1,미정,금곡동
6428,고등,1,미정,금곡동
6429,고등,1,미정,금곡동
6430,고등,1,미정,금곡동
6431,고등,1,미정,금곡동
6456,고등,1,미정,금곡동
6457,고등,1,미정,금곡동
6458,고등,1,미정,금곡동
6459,고등,1,미정,금곡동
6462,고등,1,미정,금곡동
6463,고등,1,미정,금곡동
6465,고등,1,미정,금곡동
6467,고등,1,미정,금곡동
6470,고등,1,미정,금곡동
6471,고등,1,미정,금곡동
6474,고등,1,미정,금곡동
6475,고등,1,미정,금곡동
6476,고등,1,미정,금곡동
6494,고등,1,미정,금곡동
6498,고등,1,미정,금곡동
6499,고등,1,미정,금곡동
6500,고등,1,미정,금곡동
6501,고등,1,미정,금곡동
6502,고등,1,미정,금곡동
6503,고등,1,미정,금곡동
6504,고등,1,미정,금곡동
6556,고등,1,미정,정자3동
6557,고등,1,미정,정자3동
6558,고등,2,미정,정자3동
6559,고등,1,미정,수내1동
6560,고등,2,미정,수내1동
6561,고등,2,미정,야탑3동
6562,고등,1,미정,이매1동
6563,고등,1,미정,분당동
6567,고등,2,미정,구미1동
6571,고등,2,미정,경기도
6665,고등,3,미정,단대동
6668,고등,2,미정,금광2동
6670,고등,2,미정,성남동
6673,고등,2,미정,성남동
6674,고등,1,미정,성남동
6675,고등,1,미정,성남동
6676,고등,1,미정,성남동
6679,고등,3,미정,성남동
6721,고등,2,미정,단대동
6722,고등,2,미정,복정동
6723,고등,2,미정,복정동
6726,고등,2,미정,야탑3동
6727,고등,2,미정,단대동
6728,고등,2,미정,단대동
6729,고등,2,미정,성남동
6733,고등,3,미정,분당동
6736,고등,3,미정,분당동
6744,고등,3,미정,금광2동
6825,고등,2,미정,경기도
6826,고등,2,미정,야탑3동
6959,고등,2,미정,금곡동
6960,고등,2,미정,금곡동
6961,고등,2,미정,금곡동
6962,고등,2,미정,금곡동
6963,고등,2,미정,금곡동
6964,고등,2,미정,금곡동
6965,고등,2,미정,금곡동
6966,고등,2,미정,금곡동
6967,고등,2,미정,금곡동
6968,고등,2,미정,금곡동
6983,고등,2,미정,금곡동
6984,고등,2,미정,금곡동
6985,고등,2,미정,금곡동
6986,고등,2,미정,금곡동
6987,고등,2,미정,금곡동
6988,고등,2,미정,금곡동
6989,고등,2,미정,금곡동
6990,고등,2,미정,금곡동
6991,고등,2,미정,금곡동
6992,고등,2,미정,금곡동
6993,고등,2,미정,금곡동
6994,고등,2,미정,금곡동
6995,고등,2,미정,금곡동
6996,고등,2,미정,금곡동
6997,고등,2,미정,금곡동
6998,고등,2,미정,금곡동
7019,고등,2,미정,금곡동
7020,고등,2,미정,금곡동
7021,고등,2,미정,금곡동
7022,고등,2,미정,금곡동
7023,고등,2,미정,금곡동
7024,고등,2,미정,금곡동
7025,고등,2,미정,금곡동
7026,고등,2,미정,금곡동
7027,고등,2,미정,금곡동
7028,고등,2,미정,금곡동
7049,고등,2,미정,금곡동
7050,고등,2,미정,금곡동
7051,고등,2,미정,금곡동
7052,고등,2,미정,금곡동
7053,고등,2,미정,금곡동
7054,고등,2,미정,금곡동
7055,고등,2,미정,금곡동
7056,고등,2,미정,금곡동
7057,고등,2,미정,금곡동
7058,고등,2,미정,금곡동
7059,고등,2,미정,금곡동
7060,고등,2,미정,금곡동
7061,고등,2,미정,금곡동
7062,고등,2,미정,금곡동
7079,고등,2,미정,금곡동
7080,고등,2,미정,금곡동
7081,고등,2,미정,금곡동
7082,고등,2,미정,금곡동
7083,고등,2,미정,금곡동
7084,고등,2,미정,금곡동
7109,고등,2,미정,금곡동
7110,고등,2,미정,금곡동
7111,고등,2,미정,금곡동
7112,고등,2,미정,금곡동
7113,고등,2,미정,금곡동
7114,고등,2,미정,금곡동
7115,고등,2,미정,금곡동
7116,고등,2,미정,금곡동
7117,고등,2,미정,금곡동
7118,고등,2,미정,금곡동
7139,고등,2,미정,금곡동
7140,고등,2,미정,금곡동
7141,고등,2,미정,금곡동
7142,고등,2,미정,금곡동
7143,고등,2,미정,금곡동
7151,고등,2,미정,금곡동
7152,고등,2,미정,금곡동
7169,고등,2,미정,금곡동
7170,고등,2,미정,금곡동
7171,고등,2,미정,금곡동
7172,고등,2,미정,금곡동
7173,고등,2,미정,금곡동
7174,고등,2,미정,금곡동
7175,고등,2,미정,금곡동
7178,고등,2,미정,금곡동
7183,고등,2,미정,금곡동
7184,고등,2,미정,금곡동
7185,고등,2,미정,금곡동
7186,고등,2,미정,금곡동
7187,고등,2,미정,금곡동
7188,고등,2,미정,금곡동
7190,고등,2,미정,금곡동
7191,고등,2,미정,금곡동
7199,고등,2,미정,금곡동
7200,고등,2,미정,금곡동
7201,고등,2,미정,금곡동
7202,고등,2,미정,금곡동
7203,고등,2,미정,금곡동
7204,고등,2,미정,금곡동
7205,고등,2,미정,금곡동
7206,고등,2,미정,금곡동
7207,고등,2,미정,금곡동
7208,고등,2,미정,금곡동
7209,고등,2,미정,금곡동
7210,고등,2,미정,금곡동
7231,고등,2,미정,금곡동
7232,고등,2,미정,금곡동
7234,고등,2,미정,금곡동
7237,고등,2,미정,금곡동
7238,고등,2,미정,금곡동
7240,고등,2,미정,금곡동
7241,고등,2,미정,금곡동
7242,고등,2,미정,금곡동
7243,고등,2,미정,금곡동
7259,고등,2,미정,금곡동
7260,고등,2,미정,금곡동
7261,고등,2,미정,금곡동
7262,고등,2,미정,금곡동
7263,고등,2,미정,금곡동
7264,고등,2,미정,금곡동
7265,고등,2,미정,금곡동
7266,고등,2,미정,금곡동
7267,고등,2,미정,금곡동
7268,고등,2,미정,금곡동
7289,고등,2,미정,금곡동
7290,고등,2,미정,금곡동
7291,고등,2,미정,금곡동
7292,고등,2,미정,금곡동
7293,고등,2,미정,금곡동
7294,고등,2,미정,금곡동
8682,고등,2,여,경기도
8683,고등,3,여,성남동
8684,고등,2,여,성남동
8686,고등,2,남,성남동
8687,고등,2,여,경기도
8692,고등,2,여,성남동
8710,고등,1,미정,경기도
8711,고등,1,미정,경기도
8712,고등,1,미정,경기도
8713,고등,2,미정,금광2동
8718,고등,2,미정,성남동
9115,고등,1,미정,야탑1동
